ranking	entrez_id
2512	56134
2512	56906
2512	158135
2516	5097
2516	166824
2516	80328
2516	26609
2520	694
2520	5284
2520	9545
2520	58486
2524	114904
2524	3908
2524	4225
2524	132299
2528	8091
2528	5606
2528	285704
2528	64927
2532	151903
2532	5226
2532	219855
2532	23286
2536	150590
2536	1607
2536	64224
2536	80255
2540	79993
2540	65056
2540	11230
2540	23198
2544	199857
2544	157869
2544	2357
2544	5906
2548	219
2548	8894
2548	2963
2548	7127
2552	55054
2552	51554
2552	10964
2552	54866
2556	57205
2556	140706
2556	51764
2556	65078
2560	1400
2560	1515
2560	55830
2560	1992
2564	116835
2564	91133
2564	79102
2564	342132
2568	5947
2568	114821
2568	389058
2568	27033
2572	1269
2572	400451
2572	11010
2572	79818
2576	389336
2576	10068
2576	5690
2576	6745
2580	254268
2580	1730
2580	10116
2580	125893
2584	282679
2584	3036
2584	6697
2584	26872
2588	54840
2588	970
2588	143244
2588	117583
2592	140459
2592	55619
2592	51751
2592	9294
2596	837
2596	10602
2596	51106
2596	7292
2600	716
2600	9780
2600	119391
2600	9241
2604	144402
2604	1974
2604	90268
2604	51667
2608	23120
2608	1604
2608	9693
2608	25807
2612	51099
2612	54766
2612	91445
2612	6324
2616	11095
2616	399664
2616	89796
2616	84132
2620	770
2620	11318
2620	153478
2620	89122
2624	1512
2624	4103
2624	9939
2624	22803
2628	767
2628	4648
2628	80704
2628	54361
2632	23092
2632	4166
2632	387849
2632	26136
2636	80117
2636	768
2636	51301
2636	5865
2640	1663
2640	2760
2640	5069
2640	7584
2644	388650
2644	2936
2644	3280
2644	7076
2648	55299
2648	54908
2648	6945
2648	6520
2652	26093
2652	2170
2652	91749
2652	78991
2656	150763
2656	219541
2656	79634
2656	7483
2660	10053
2660	23108
2660	3177
2660	203523
2664	23659
2664	11231
2664	23087
2664	84911
2668	1829
2668	64747
2668	10252
2668	81027
2672	617
2672	51133
2672	8910
2672	200081
2676	522
2676	28988
2676	11164
2676	6197
2680	51755
2680	29097
2680	57648
2680	100101267
2684	9276
2684	2646
2684	284252
2684	7097
2688	22801
2688	284716
2688	6201
2688	64218
2692	79913
2692	55317
2692	7128
2692	51442
2696	57561
2696	2526
2696	81786
2696	23555
2700	146433
2700	4600
2700	57494
2700	10490
2704	10525
2704	116372
2704	10055
2704	10897
2708	51378
2708	56172
2708	27252
2708	23396
2712	10840
2712	10385
2712	6536
2712	23371
2716	1024
2716	2817
2716	5618
2716	8027
2720	90639
2720	54567
2720	8491
2720	84627
2724	4299
2724	51564
2724	164312
2724	10232
2728	29919
2728	132720
2728	2013
2728	54749
2732	26298
2732	5927
2732	79003
2732	126969
2736	1183
2736	221061
2736	5083
2736	118472
2740	9420
2740	55194
2740	5738
2740	117581
2744	387733
2744	4100
2744	79144
2744	10670
2748	624
2748	91768
2748	85235
2748	9466
2752	8338
2752	23028
2752	201562
2752	10019
2756	3426
2756	131034
2756	64798
2756	51188
2760	6347
2760	8821
2760	79778
2760	64792
2764	3897
2764	8013
2764	2185
2764	7295
2768	55586
2768	80176
2768	7327
2768	84775
2772	19
2772	149951
2772	9698
2772	80019
2776	221120
2776	2071
2776	166348
2776	140825
2780	23251
2780	4188
2780	5431
2780	27330
2784	309
2784	8707
2784	222389
2784	3257
2788	162
2788	51727
2788	65083
2788	23022
2792	23242
2792	55716
2792	9053
2792	6385
2796	133
2796	5478
2796	6330
2796	23483
2800	219293
2800	1755
2800	4922
2800	7091
2804	137075
2804	8452
2804	80714
2804	1890
2808	727
2808	285381
2808	55857
2808	64208
2812	55195
2812	170622
2812	221914
2812	4254
2816	3032
2816	57121
2816	92935
2816	5019
2820	411
2820	57553
2820	80758
2820	9056
2824	221416
2824	10849
2824	1152
2824	3679
2828	196527
2828	1488
2828	1747
2828	79709
2832	10950
2832	64147
2832	1263
2832	6382
2836	134
2836	1015
2836	8804
2836	10461
2840	170691
2840	3622
2840	3730
2840	4869
2844	395
2844	25878
2844	91252
2844	6924
2848	55326
2848	7430
2848	23164
2848	7358
2852	55616
2852	675
2852	54737
2852	345274
2856	54971
2856	126567
2856	11319
2856	199786
2860	201161
2860	51226
2860	84612
2860	5111
2864	129607
2864	255252
2864	4728
2864	9868
2868	57168
2868	10283
2868	8800
2868	7056
2872	119504
2872	814
2872	11112
2872	1318
2876	54829
2876	440503
2876	55504
2876	51087
2880	1522
2880	79803
2880	11078
2880	643641
2884	57182
2884	841
2884	54843
2884	7993
2888	4680
2888	8111
2888	3140
2888	8481
2892	842
2892	54108
2892	64838
2892	7033
2896	29775
2896	8535
2896	51077
2896	2720
2900	10347
2900	5074
2900	55312
2900	89887
2904	10241
2904	2787
2904	348793
2904	163049
2908	761
2908	119395
2908	6794
2908	84287
2912	351
2912	51397
2912	11202
2912	55529
2916	55748
2916	55030
2916	7166
2916	7357
2920	79738
2920	672
2920	114827
2920	9935
2924	10965
2924	9980
2924	150290
2924	57462
2928	55859
2928	5428
2928	60559
2928	27284
2932	646
2932	25966
2932	162394
2932	51530
2936	60312
2936	56265
2936	8517
2936	9397
2940	11118
2940	113278
2940	55178
2940	23144
2944	126695
2944	1523
2944	10581
2944	10180
2948	10344
2948	57190
2948	199745
2948	6940
2952	415
2952	10289
2952	11153
2952	83877
2956	28984
2956	129831
2956	5980
2956	6597
2960	6624
2960	54545
2960	6553
2960	139596
2964	386724
2964	26256
2964	254773
2964	56122
2968	9140
2968	166336
2968	9392
2968	55002
2972	23065
2972	1316
2972	56952
2972	84951
2976	23291
2976	79902
2976	6875
2976	91392
2980	109
2980	144811
2980	200159
2980	9095
2984	587
2984	51702
2984	83998
2984	6487
2988	9798
2988	59335
2988	79876
2988	144406
2992	127602
2992	55016
2992	4313
2992	79801
2996	122953
2996	4835
2996	29984
2996	6609
3000	27304
3000	92840
3000	53373
3000	84617
3050	10060
3050	72
3050	129138
3050	118429
3050	9743
3050	54848
3050	51130
3050	80776
3050	79949
3050	91442
3050	1009
3050	1048
3050	1282
3050	143884
3050	1612
3050	1609
3050	1947
3050	64097
3050	2517
3050	7855
3050	81025
3050	3290
3050	3459
3050	3654
3050	84522
3050	55605
3050	200879
3050	4543
3050	81831
3050	4810
3050	58495
3050	162466
3050	26472
3050	29968
3050	9771
3050	57786
3050	152015
3050	6173
3050	80230
3050	6322
3050	6425
3050	57181
3050	114790
3050	6867
3050	23158
3050	7040
3050	58986
3050	26022
3050	8744
3050	51127
3100	5243
3100	113451
3100	211
3100	405
3100	8313
3100	858
3100	865
3100	90550
3100	146059
3100	54927
3100	1366
3100	1746
3100	57089
3100	286151
3100	2534
3100	8693
3100	3569
3100	23479
3100	79047
3100	9314
3100	84861
3100	114294
3100	11183
3100	146664
3100	197259
3100	4818
3100	28987
3100	4899
3100	4983
3100	283208
3100	441531
3100	5356
3100	754
3100	5898
3100	55103
3100	283349
3100	5983
3100	6276
3100	642658
3100	375035
3100	387914
3100	6564
3100	54498
3100	9900
3100	79987
3100	7070
3100	23331
3100	22911
3100	80014
3100	92092
3150	10058
3150	345079
3150	509
3150	29090
3150	51526
3150	1487
3150	8527
3150	60625
3150	29958
3150	51611
3150	8891
3150	2022
3150	85369
3150	653333
3150	84893
3150	2261
3150	79411
3150	2769
3150	79158
3150	3068
3150	84439
3150	80726
3150	25802
3150	131578
3150	91862
3150	23138
3150	10
3150	54852
3150	197135
3150	5165
3150	51604
3150	5376
3150	64425
3150	53938
3150	5704
3150	5771
3150	57139
3150	727851
3150	389
3150	151473
3150	55186
3150	55808
3150	93426
3150	54499
3150	57146
3150	161145
3150	51060
3150	10600
3150	9218
3150	55591
3200	89845
3200	8714
3200	257629
3200	11199
3200	10239
3200	23080
3200	80178
3200	54980
3200	719
3200	1073
3200	548596
3200	404217
3200	91351
3200	27120
3200	345930
3200	56648
3200	55068
3200	90459
3200	220965
3200	57801
3200	59269
3200	3486
3200	23514
3200	22998
3200	79784
3200	3164
3200	5049
3200	9678
3200	55011
3200	84725
3200	132160
3200	5613
3200	5727
3200	5925
3200	54033
3200	11030
3200	5965
3200	64320
3200	6100
3200	23378
3200	5272
3200	6428
3200	6432
3200	6448
3200	7059
3200	116441
3200	51259
3200	7220
3200	54902
3200	285676
3250	104
3250	288
3250	10109
3250	51062
3250	245973
3250	948
3250	960
3250	1116
3250	9391
3250	23332
3250	1293
3250	642843
3250	2039
3250	283849
3250	10447
3250	54629
3250	26232
3250	2770
3250	64083
3250	11245
3250	26762
3250	3081
3250	3087
3250	55806
3250	23415
3250	9113
3250	55534
3250	440738
3250	375449
3250	4327
3250	78988
3250	4774
3250	93034
3250	56124
3250	113791
3250	5553
3250	84255
3250	84189
3250	8417
3250	23224
3250	55076
3250	10867
3250	92104
3250	7268
3250	57478
3250	9712
3250	65082
3250	4013
3250	64429
3250	7712
3300	79575
3300	118
3300	9582
3300	58504
3300	10092
3300	84164
3300	4059
3300	91283
3300	158401
3300	51265
3300	1082
3300	26586
3300	27122
3300	1879
3300	2016
3300	79574
3300	285550
3300	2319
3300	23768
3300	2677
3300	266977
3300	134266
3300	51155
3300	90161
3300	83729
3300	3716
3300	83473
3300	79734
3300	91012
3300	26119
3300	100132247
3300	646627
3300	113655
3300	349565
3300	153768
3300	5719
3300	11186
3300	5932
3300	6309
3300	195814
3300	10501
3300	27173
3300	8467
3300	8405
3300	10228
3300	11219
3300	7249
3300	80146
3300	150223
3300	342926
3350	63874
3350	64431
3350	102
3350	655
3350	79864
3350	79823
3350	8030
3350	4179
3350	8881
3350	83879
3350	1052
3350	11261
3350	1389
3350	64651
3350	1591
3350	79139
3350	30836
3350	22873
3350	55520
3350	11117
3350	11082
3350	2210
3350	253012
3350	8294
3350	3213
3350	285313
3350	3706
3350	22992
3350	26524
3350	4644
3350	10529
3350	4947
3350	402135
3350	116039
3350	89932
3350	63935
3350	80003
3350	64219
3350	26751
3350	9963
3350	7030
3350	55151
3350	4982
3350	1200
3350	10475
3350	10098
3350	56949
3350	57178
3350	64763
3350	57643
3400	51146
3400	419
3400	414236
3400	149643
3400	56941
3400	375444
3400	352999
3400	93058
3400	1551
3400	149069
3400	7458
3400	79956
3400	84141
3400	2176
3400	554251
3400	79147
3400	79672
3400	729438
3400	10681
3400	2841
3400	9290
3400	55008
3400	3141
3400	3269
3400	58494
3400	10657
3400	23255
3400	3939
3400	4033
3400	84206
3400	85377
3400	8776
3400	9603
3400	23511
3400	29893
3400	29890
3400	27303
3400	6284
3400	5268
3400	135295
3400	6439
3400	5003
3400	124044
3400	252839
3400	283237
3400	51569
3400	81839
3400	148266
3400	148268
3400	93474
3450	57001
3450	56
3450	84168
3450	367
3450	23300
3450	283149
3450	619208
3450	51148
3450	1489
3450	317749
3450	5167
3450	2152
3450	144717
3450	26270
3450	6468
3450	3073
3450	3485
3450	132014
3450	3768
3450	11279
3450	56062
3450	4060
3450	9443
3450	414919
3450	22877
3450	4322
3450	4356
3450	9107
3450	8736
3450	55577
3450	390916
3450	5357
3450	10616
3450	6337
3450	9632
3450	6478
3450	7781
3450	6653
3450	55304
3450	8878
3450	27286
3450	9519
3450	6934
3450	7020
3450	219854
3450	54765
3450	201294
3450	7391
3450	55146
3450	345462
3500	1173
3500	471
3500	155066
3500	563
3500	8314
3500	10018
3500	11120
3500	728
3500	220388
3500	5127
3500	25904
3500	84925
3500	2012
3500	2149
3500	220108
3500	2201
3500	115548
3500	2230
3500	55640
3500	2863
3500	3418
3500	55614
3500	23276
3500	253782
3500	5595
3500	4147
3500	55796
3500	4205
3500	4900
3500	56137
3500	5326
3500	84687
3500	5763
3500	26064
3500	57414
3500	6240
3500	23168
3500	8607
3500	729993
3500	6539
3500	51429
3500	27148
3500	6838
3500	6909
3500	55260
3500	84292
3500	25937
3500	23174
3500	7691
3500	7743
3550	84632
3550	93010
3550	685
3550	11149
3550	128989
3550	138199
3550	1006
3550	1301
3550	1277
3550	284340
3550	92521
3550	1635
3550	1741
3550	1762
3550	1915
3550	9521
3550	2202
3550	23403
3550	9454
3550	3483
3550	402569
3550	81543
3550	4477
3550	10783
3550	147111
3550	4967
3550	5208
3550	3275
3550	5627
3550	79899
3550	5743
3550	5931
3550	6133
3550	56475
3550	51750
3550	90701
3550	140606
3550	23616
3550	6591
3550	8987
3550	23336
3550	11346
3550	79853
3550	10972
3550	57583
3550	116461
3550	84203
3550	51663
3550	199777
3550	374899
3600	146
3600	54518
3600	55911
3600	11016
3600	8703
3600	91272
3600	282969
3600	79863
3600	59285
3600	8536
3600	79140
3600	30850
3600	1211
3600	27071
3600	112817
3600	79659
3600	51290
3600	25827
3600	83786
3600	2524
3600	221393
3600	26086
3600	3397
3600	145501
3600	57805
3600	11278
3600	3895
3600	4615
3600	79903
3600	4846
3600	54940
3600	221476
3600	5289
3600	10621
3600	9200
3600	10076
3600	5914
3600	8241
3600	92745
3600	50651
3600	22938
3600	55812
3600	399473
3600	55620
3600	26277
3600	94241
3600	126374
3600	85416
3600	8187
3600	51333
3650	56895
3650	55608
3650	26286
3650	10139
3650	340542
3650	632
3650	79184
3650	100141515
3650	84886
3650	79879
3650	5218
3650	10584
3650	30846
3650	2020
3650	51513
3650	55719
3650	729085
3650	2729
3650	2737
3650	2802
3650	2967
3650	51409
3650	444882
3650	9516
3650	79649
3650	11282
3650	54516
3650	4784
3650	51248
3650	5201
3650	10401
3650	7941
3650	84069
3650	64840
3650	81706
3650	11021
3650	246243
3650	55291
3650	1731
3650	81537
3650	84068
3650	6586
3650	26146
3650	100131187
3650	150737
3650	7402
3650	29063
3650	9203
3650	9422
3650	390927
3700	10541
3700	392
3700	9938
3700	8853
3700	203259
3700	23582
3700	965
3700	1371
3700	1454
3700	1491
3700	1514
3700	1687
3700	55929
3700	1819
3700	10148
3700	26355
3700	9329
3700	90861
3700	8660
3700	51015
3700	11015
3700	55175
3700	283212
3700	10536
3700	203190
3700	613037
3700	55282
3700	51586
3700	51691
3700	4776
3700	4783
3700	85407
3700	80228
3700	28962
3700	5034
3700	80339
3700	55615
3700	389432
3700	29072
3700	8175
3700	2810
3700	51296
3700	11171
3700	80145
3700	56889
3700	163590
3700	81567
3700	7480
3700	79413
3700	7551
3750	5832
3750	79796
3750	140462
3750	83858
3750	145173
3750	54838
3750	79703
3750	728591
3750	79697
3750	10486
3750	1329
3750	1490
3750	1513
3750	55086
3750	1615
3750	8110
3750	10589
3750	5394
3750	50848
3750	25793
3750	2260
3750	54810
3750	2948
3750	3552
3750	64423
3750	3656
3750	80131
3750	4094
3750	4129
3750	9848
3750	23609
3750	4312
3750	25953
3750	5420
3750	5422
3750	55170
3750	22827
3750	10741
3750	8434
3750	200312
3750	51119
3750	9962
3750	6628
3750	93624
3750	6897
3750	27346
3750	115650
3750	7161
3750	84858
3750	163115
3800	175
3800	23357
3800	124401
3800	8416
3800	364
3800	266675
3800	79741
3800	285315
3800	64781
3800	9575
3800	1303
3800	51260
3800	1545
3800	55308
3800	253738
3800	54869
3800	2203
3800	28982
3800	2584
3800	2697
3800	342035
3800	60558
3800	203100
3800	3382
3800	3643
3800	9670
3800	26548
3800	10219
3800	9741
3800	4162
3800	8076
3800	84975
3800	56926
3800	5440
3800	79170
3800	55328
3800	8986
3800	140885
3800	54407
3800	6519
3800	8871
3800	343521
3800	10333
3800	27010
3800	391712
3800	79739
3800	391123
3800	79844
3800	64393
3800	118490
3850	11214
3850	83607
3850	8125
3850	81611
3850	316
3850	25805
3850	53339
3850	84299
3850	284325
3850	494143
3850	286204
3850	1781
3850	57600
3850	50943
3850	3399
3850	54756
3850	54442
3850	3858
3850	3910
3850	7786
3850	4216
3850	1953
3850	84804
3850	11343
3850	81532
3850	203245
3850	79627
3850	283298
3850	10400
3850	5293
3850	8496
3850	5874
3850	5920
3850	29102
3850	6236
3850	10069
3850	1903
3850	1757
3850	5054
3850	152503
3850	51804
3850	51629
3850	124976
3850	90853
3850	55296
3850	11018
3850	440567
3850	26276
3850	10730
3850	54503
3900	116236
3900	8747
3900	25847
3900	84126
3900	6311
3900	124944
3900	79415
3900	163183
3900	339778
3900	347744
3900	23261
3900	23607
3900	51192
3900	7464
3900	51706
3900	8642
3900	10049
3900	29980
3900	3692
3900	2137
3900	285172
3900	54620
3900	65991
3900	26515
3900	3038
3900	51361
3900	440498
3900	22806
3900	7403
3900	28989
3900	4665
3900	25903
3900	8654
3900	8611
3900	5564
3900	5592
3900	58497
3900	114822
3900	10802
3900	26040
3900	154091
3900	11182
3900	6640
3900	11138
3900	7058
3900	84321
3900	27134
3900	51605
3900	7421
3900	51384
3950	116987
3950	51008
3950	56652
3950	339263
3950	84319
3950	51622
3950	377677
3950	64753
3950	971
3950	158511
3950	55861
3950	1736
3950	22839
3950	56940
3950	60401
3950	2077
3950	25895
3950	92565
3950	29109
3950	387758
3950	8323
3950	2635
3950	3655
3950	84962
3950	222223
3950	10365
3950	84247
3950	4234
3950	4627
3950	51559
3950	10455
3950	5184
3950	5209
3950	5585
3950	80301
3950	25913
3950	10935
3950	6242
3950	6286
3950	10110
3950	29887
3950	6484
3950	55773
3950	7023
3950	54974
3950	10469
3950	81793
3950	129787
3950	7298
3950	90637
4000	51166
4000	3268
4000	203
4000	79369
4000	599
4000	144577
4000	54916
4000	84077
4000	340277
4000	55313
4000	1571
4000	167227
4000	1874
4000	27248
4000	339768
4000	54097
4000	2628
4000	2742
4000	2786
4000	53831
4000	8354
4000	3241
4000	27094
4000	23351
4000	84623
4000	3838
4000	54839
4000	4052
4000	4107
4000	11222
4000	64779
4000	221143
4000	57451
4000	26212
4000	5000
4000	5013
4000	56128
4000	9025
4000	8683
4000	203328
4000	6947
4000	54997
4000	81789
4000	7086
4000	54868
4000	7846
4000	7323
4000	23335
4000	11244
4000	7756
4050	375790
4050	220
4050	22881
4050	79822
4050	10904
4050	282991
4050	284422
4050	201973
4050	1017
4050	8545
4050	1108
4050	1435
4050	404093
4050	6376
4050	220002
4050	1588
4050	79961
4050	126272
4050	5610
4050	51011
4050	83541
4050	124975
4050	2803
4050	26091
4050	51191
4050	3174
4050	51668
4050	80856
4050	3987
4050	57128
4050	9110
4050	5050
4050	22990
4050	55269
4050	7803
4050	5774
4050	81876
4050	390
4050	57484
4050	27111
4050	871
4050	56904
4050	6778
4050	7341
4050	29766
4050	8459
4050	23650
4050	7410
4050	7546
4050	80139
4100	57188
4100	151254
4100	9474
4100	29058
4100	375341
4100	221749
4100	8912
4100	93664
4100	51816
4100	9685
4100	83548
4100	1290
4100	1296
4100	54675
4100	1459
4100	9595
4100	1655
4100	149297
4100	55711
4100	55568
4100	2669
4100	1880
4100	84842
4100	9235
4100	27152
4100	26468
4100	9170
4100	25924
4100	4931
4100	611
4100	26031
4100	85315
4100	6142
4100	6233
4100	6191
4100	51319
4100	151011
4100	5176
4100	8877
4100	23380
4100	9399
4100	30851
4100	79089
4100	8784
4100	140686
4100	7532
4100	653121
4100	23528
4100	155054
4100	55552
4150	113622
4150	144193
4150	91947
4150	84707
4150	149478
4150	28970
4150	79091
4150	441054
4150	51019
4150	961
4150	66005
4150	54480
4150	22907
4150	285489
4150	1803
4150	64118
4150	2059
4150	2178
4150	355
4150	55527
4150	85462
4150	2354
4150	10634
4150	2799
4150	28996
4150	84072
4150	3336
4150	3659
4150	57179
4150	143458
4150	9227
4150	4041
4150	4793
4150	333926
4150	5522
4150	80324
4150	348093
4150	1102
4150	219790
4150	9667
4150	401474
4150	284904
4150	6470
4150	9121
4150	11046
4150	10322
4150	6711
4150	7411
4150	79720
4150	654254
4200	6059
4200	488
4200	2683
4200	64919
4200	51759
4200	929
4200	973
4200	51032
4200	1390
4200	1477
4200	58191
4200	9267
4200	196513
4200	162989
4200	23741
4200	10495
4200	2049
4200	149371
4200	2188
4200	2289
4200	54438
4200	10007
4200	80045
4200	79763
4200	5608
4200	4293
4200	55090
4200	9818
4200	165631
4200	8572
4200	59339
4200	5684
4200	5724
4200	6234
4200	6273
4200	6277
4200	84193
4200	63898
4200	54977
4200	8428
4200	6888
4200	51567
4200	83604
4200	59341
4200	706
4200	55787
4200	92181
4200	7378
4200	7625
4200	7554
4250	353322
4250	25842
4250	439
4250	80063
4250	339210
4250	148523
4250	1525
4250	8507
4250	51466
4250	9747
4250	441168
4250	80206
4250	79017
4250	81932
4250	79366
4250	11100
4250	163702
4250	92856
4250	3614
4250	3688
4250	55958
4250	64748
4250	4163
4250	399818
4250	26002
4250	4803
4250	7025
4250	4902
4250	129401
4250	56125
4250	84306
4250	5156
4250	5163
4250	283659
4250	5831
4250	9762
4250	7844
4250	22937
4250	256987
4250	6449
4250	148641
4250	53340
4250	23648
4250	9263
4250	150921
4250	25851
4250	22846
4250	425054
4250	7422
4250	54554
4300	30
4300	8854
4300	362
4300	55024
4300	145741
4300	88745
4300	203228
4300	55450
4300	8837
4300	1325
4300	10671
4300	10072
4300	157570
4300	8933
4300	221786
4300	2191
4300	26224
4300	55970
4300	79654
4300	440689
4300	3417
4300	3489
4300	5650
4300	51072
4300	4337
4300	23787
4300	79829
4300	9612
4300	25977
4300	79707
4300	80023
4300	5193
4300	23207
4300	8492
4300	11123
4300	5055
4300	5250
4300	10999
4300	51012
4300	6715
4300	6883
4300	7307
4300	10477
4300	9341
4300	26100
4300	94039
4300	7690
4300	55422
4300	55205
4300	79891
4350	8086
4350	214
4350	79998
4350	10425
4350	54978
4350	91050
4350	63933
4350	10428
4350	22856
4350	146779
4350	90952
4350	116224
4350	130074
4350	129804
4350	79791
4350	23149
4350	93986
4350	283431
4350	152007
4350	64395
4350	83872
4350	10855
4350	3484
4350	347404
4350	23566
4350	4300
4350	64983
4350	56945
4350	10240
4350	63915
4350	8021
4350	23595
4350	143
4350	8544
4350	84172
4350	54776
4350	5052
4350	22949
4350	57111
4350	5910
4350	7041
4350	80213
4350	11322
4350	55521
4350	9040
4350	7342
4350	51720
4350	25972
4350	7374
4350	163033
4400	81
4400	27106
4400	8702
4400	64776
4400	55267
4400	56951
4400	154467
4400	55776
4400	150275
4400	4267
4400	1062
4400	387103
4400	29082
4400	51208
4400	26999
4400	26094
4400	54505
4400	1944
4400	83481
4400	55763
4400	399665
4400	145773
4400	25940
4400	284131
4400	3508
4400	9851
4400	85442
4400	10046
4400	79157
4400	63931
4400	5130
4400	10954
4400	23760
4400	5950
4400	388228
4400	10507
4400	23235
4400	93349
4400	54434
4400	95681
4400	55898
4400	23326
4400	1462
4400	7415
4400	81029
4400	51114
4400	7752
4400	23567
4400	149076
4400	147949
4450	55860
4450	323
4450	60468
4450	665
4450	51063
4450	93233
4450	151195
4450	917
4450	1407
4450	3300
4450	23234
4450	10056
4450	2564
4450	8139
4450	2819
4450	8809
4450	3623
4450	122961
4450	113220
4450	80774
4450	54842
4450	84179
4450	166785
4450	64398
4450	26579
4450	4773
4450	169611
4450	5021
4450	26577
4450	5464
4450	5500
4450	23180
4450	55188
4450	6016
4450	127544
4450	22950
4450	54716
4450	4092
4450	64220
4450	23345
4450	6938
4450	7078
4450	219902
4450	84065
4450	84866
4450	9322
4450	140739
4450	7332
4450	9839
4450	55786
4500	57180
4500	283358
4500	168620
4500	118663
4500	387882
4500	79640
4500	221927
4500	283848
4500	9076
4500	57511
4500	1497
4500	5476
4500	160851
4500	1760
4500	3301
4500	113878
4500	6785
4500	23071
4500	54463
4500	196792
4500	29998
4500	10945
4500	57698
4500	84879
4500	64757
4500	54148
4500	4495
4500	4599
4500	57446
4500	25836
4500	10811
4500	26147
4500	57480
4500	10848
4500	5745
4500	203069
4500	138065
4500	92799
4500	204962
4500	6874
4500	54929
4500	27433
4500	64222
4500	58476
4500	51499
4500	25809
4500	340547
4500	79842
4500	7760
4500	54680
4550	22885
4550	10123
4550	489
4550	374969
4550	10871
4550	49861
4550	22837
4550	8632
4550	388581
4550	399888
4550	51115
4550	2244
4550	2318
4550	5349
4550	2676
4550	25960
4550	3232
4550	22858
4550	9674
4550	129531
4550	4286
4550	58538
4550	57224
4550	26257
4550	10956
4550	23590
4550	5236
4550	26207
4550	222171
4550	220441
4550	56920
4550	80851
4550	6464
4550	83697
4550	6629
4550	6741
4550	55351
4550	9143
4550	94120
4550	56155
4550	7046
4550	284486
4550	140738
4550	55362
4550	63894
4550	134430
4550	9189
4550	22835
4550	10782
4550	59348
4600	10768
4600	93663
4600	410
4600	54796
4600	51398
4600	149840
4600	51300
4600	781
4600	23705
4600	2920
4600	1739
4600	1786
4600	1845
4600	55741
4600	124402
4600	391059
4600	10272
4600	9570
4600	81488
4600	23462
4600	3148
4600	131096
4600	55693
4600	23135
4600	4102
4600	10745
4600	5316
4600	389362
4600	9050
4600	26056
4600	142684
4600	9910
4600	10181
4600	79595
4600	6421
4600	51548
4600	79085
4600	80320
4600	55437
4600	6820
4600	23208
4600	50999
4600	7132
4600	7171
4600	219699
4600	57216
4600	51067
4600	7566
4600	7629
4600	55769
4650	9510
4650	154
4650	54812
4650	155465
4650	8862
4650	140564
4650	10093
4650	475
4650	526
4650	633
4650	79609
4650	874
4650	150472
4650	64581
4650	27098
4650	146223
4650	1284
4650	7812
4650	25911
4650	641700
4650	79767
4650	84895
4650	2274
4650	2317
4650	2588
4650	2977
4650	3212
4650	3660
4650	57158
4650	3993
4650	84918
4650	8932
4650	145282
4650	9617
4650	4968
4650	5094
4650	5147
4650	64146
4650	5837
4650	56852
4650	55298
4650	4891
4650	154007
4650	25777
4650	23232
4650	7010
4650	144110
4650	57159
4650	55665
4650	51304
4700	23597
4700	124930
4700	5205
4700	116071
4700	22903
4700	55088
4700	56851
4700	404550
4700	55071
4700	286223
4700	54942
4700	339834
4700	65061
4700	81566
4700	285440
4700	1960
4700	1984
4700	55556
4700	2138
4700	29057
4700	54455
4700	139341
4700	8325
4700	26157
4700	26354
4700	338442
4700	29899
4700	2926
4700	10625
4700	80333
4700	57608
4700	4331
4700	284565
4700	29078
4700	23037
4700	51082
4700	51400
4700	116362
4700	4093
4700	6649
4700	57537
4700	474343
4700	27090
4700	55901
4700	7137
4700	80342
4700	84959
4700	7423
4700	23584
4700	135886
4750	1244
4750	35
4750	54890
4750	55973
4750	91408
4750	952
4750	972
4750	8872
4750	30848
4750	153090
4750	9191
4750	58478
4750	84668
4750	23172
4750	10399
4750	3297
4750	3384
4750	3576
4750	3625
4750	25948
4750	3949
4750	91750
4750	4215
4750	4192
4750	64949
4750	54602
4750	131870
4750	201626
4750	5358
4750	5429
4750	11281
4750	644591
4750	55844
4750	11108
4750	9588
4750	8643
4750	9232
4750	5768
4750	57665
4750	79589
4750	91543
4750	10992
4750	57606
4750	9517
4750	7049
4750	84548
4750	8626
4750	57761
4750	84101
4750	80778
4800	55057
4800	210
4800	79658
4800	79572
4800	8424
4800	119710
4800	55172
4800	81556
4800	388799
4800	165679
4800	718
4800	84792
4800	51134
4800	149111
4800	29099
4800	51726
4800	84650
4800	22875
4800	2147
4800	89846
4800	80199
4800	2706
4800	83468
4800	2766
4800	23366
4800	56262
4800	23173
4800	55233
4800	4628
4800	26509
4800	342979
4800	80310
4800	10130
4800	57162
4800	5331
4800	5361
4800	79660
4800	5621
4800	5635
4800	5797
4800	9649
4800	7779
4800	6548
4800	65975
4800	55342
4800	7045
4800	113452
4800	8805
4800	81555
4800	400720
4850	10551
4850	56970
4850	255809
4850	817
4850	974
4850	5129
4850	8099
4850	23152
4850	84337
4850	377841
4850	23136
4850	2081
4850	387680
4850	131583
4850	152877
4850	84188
4850	2200
4850	23307
4850	2339
4850	10755
4850	2796
4850	54707
4850	221395
4850	10473
4850	3312
4850	3714
4850	57535
4850	55132
4850	8543
4850	8888
4850	8079
4850	144100
4850	5582
4850	5583
4850	339122
4850	51762
4850	8436
4850	23161
4850	10809
4850	85360
4850	7100
4850	9375
4850	66008
4850	10907
4850	7314
4850	10713
4850	8565
4850	57567
4850	30832
4850	253639
4900	598
4900	91574
4900	146853
4900	541468
4900	54969
4900	201725
